Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-mq10-base-set-9,50000,,100,continue,manual,11629,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-mq10-base-set-10,50000,,100,continue,manual,14839,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-vito-base-set,Vito Base Set,"<h3>Vito Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Matrix</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://ericssonsmattress.co.za/product/rest-assured-vito-base-set/?srsltid=AfmBOor7rvbUzkXtYyLw9eLxtEHZgXk7xgB4oRfIR6bp6UICnkZR3R1h"" target=""_blank"" rel=""noopener noreferrer"">https://ericssonsmattress.co.za/product/rest-assured-vito-base-set/?srsltid=AfmBOor7rvbUzkXtYyLw9eLxtEHZgXk7xgB4oRfIR6bp6UICnkZR3R1h</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/matrix/vito/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/matrix/vito/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-vito-base-set-1,50000,,100,continue,manual,3729,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Rest_A_Flex_Base_Set.png,1,Vito Base Set,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-vito-base-set-2,50000,,100,continue,manual,4189,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-vito-base-set-3,50000,,100,continue,manual,4809,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-vito-base-set-4,50000,,100,continue,manual,5279,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-vito-base-set-5,50000,,100,continue,manual,6709,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-vito-base-set-6,50000,,100,continue,manual,2469,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-vito-base-set-7,50000,,100,continue,manual,2769,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-vito-base-set-8,50000,,100,continue,manual,3269,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-vito-base-set-9,50000,,100,continue,manual,3649,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-vito-base-set-10,50000,,100,continue,manual,4189,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-vito-base-set-11,50000,,100,continue,manual,4029,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-vito-base-set-12,50000,,100,continue,manual,4529,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-vito-base-set-13,50000,,100,continue,manual,5199,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-vito-base-set-14,50000,,100,continue,manual,5709,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-vito-base-set-15,50000,,100,continue,manual,7249,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-vito-base-set-16,50000,,100,continue,manual,2669,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-vito-base-set-17,50000,,100,continue,manual,2989,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-vito-base-set-18,50000,,100,continue,manual,3529,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-vito-base-set-19,50000,,100,continue,manual,3939,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-vito-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-vito-base-set-20,50000,,100,continue,manual,4529,,TRUE,TRUE,,,,,FALSE,Vito Base Set,Vito Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,Flex-O-Paedic Base Set,"<h3>Flex-O-Paedic Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Matrix</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-flex-o-peadic-medium-firm-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-flex-o-peadic-medium-firm-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/matrix/flex-o-peadic/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/matrix/flex-o-peadic/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-1,50000,,100,continue,manual,4079,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Rest_A_Flex_Base_Set.png,1,Flex-O-Paedic Base Set,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-2,50000,,100,continue,manual,4609,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-3,50000,,100,continue,manual,5309,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-4,50000,,100,continue,manual,5859,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-5,50000,,100,continue,manual,7419,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-6,50000,,100,continue,manual,2819,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-7,50000,,100,continue,manual,3179,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-8,50000,,100,continue,manual,3769,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-9,50000,,100,continue,manual,4229,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-10,50000,,100,continue,manual,4899,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-11,50000,,100,continue,manual,4409,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-12,50000,,100,continue,manual,4979,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-13,50000,,100,continue,manual,5739,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-14,50000,,100,continue,manual,6329,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-flex-o-paedic-base-set-15,50000,,100,continue,manual,8019,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-16,50000,,100,continue,manual,3049,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-17,50000,,100,continue,manual,3439,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-18,50000,,100,continue,manual,4069,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-19,50000,,100,continue,manual,4569,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-flex-o-paedic-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Matrix",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-flex-o-paedic-base-set-20,50000,,100,continue,manual,5289,,TRUE,TRUE,,,,,FALSE,Flex-O-Paedic Base Set,Flex-O-Paedic Base Set by Rest Assured. Official Matrix collection.,active
rest-assured-rest-a-flex-base-set,Rest-A-Flex Base Set,"<h3>Rest-A-Flex Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Matrix</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-rest-a-flex-medium-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-rest-a-flex-medium-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/matrix/rest-a-flex/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/matrix/rest-a-flex/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Matrix",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-rest-a-flex-base-set-1,50000,,100,continue,manual,5129,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Rest_A_Flex_Base_Set.png,1,Rest-A-Flex Base Set,FALSE,Rest-A-Flex Base Set,Rest-A-Flex Base Set by Rest Assured. Official Matrix collection.,active
